timestamp_us,ax,ay,az,qw,qx,qy,qz,vx,vy,px,py
1776792.7068153364,1.53,-1.04,3.68,0.0,1.53,-1.04,3.68,0.0401287824497558,0.06584477352444085,0.0015492766120537547,0.004642493339817053
1776792.707019616,1.07,1.23,19.46,0.0,1.07,1.23,19.46,0.04034736157162114,0.06609603737480939,0.0015575187530461922,0.004655995408796645
1776792.707278111,-0.92,-0.3,6.09,0.0,-0.92,-0.3,6.09,0.040109546079765995,0.06601848884485663,0.0015678868741647205,0.004673060864662051
1776792.7073382272,0.57,-0.61,8.39,0.0,0.57,-0.61,8.39,0.04014381229877471,0.06598181797889993,0.0015703001665578337,0.004677027439092679
1776792.7076251304,1.42,1.19,17.24,0.0,1.42,1.19,17.24,0.04055121488869187,0.06632323282537982,0.001581934441184553,0.0046960557889692564
1776792.7076662509,-3.07,-2.37,8.35,0.0,-3.07,-2.37,8.35,0.040424975098576364,0.06622577735222876,0.001583596734465292,0.004698779022921433
1776792.7077378153,0.04,0.0,4.64,0.0,0.04,0.0,4.64,0.040427837676834284,0.06622577735222876,0.001586489930694001,0.004703518434680489
1776792.7077890108,0.34,-1.53,4.9,0.0,0.34,-1.53,4.9,0.04044524414697659,0.06614744823658839,0.0015885605452076556,0.004706904886394371
1776792.7078353432,1.23,1.72,18.54,0.0,1.23,1.72,18.54,0.04050223295809698,0.0662271399074234,0.0015904371095198534,0.004709973346530328
1776792.707891676,1.76,-0.54,0.0,0.0,1.76,-0.54,0.0,0.04060137887718153,0.06619672013679519,0.0015927243032839886,0.004713702400313479
1776792.7079785326,-3.6,3.37,15.59,0.0,-3.6,3.37,15.59,0.04028869533212851,0.06648942667758091,0.001596223639973436,0.004719477441880725
1776792.7080602355,-1.8,4.98,10.42,0.0,-1.8,4.98,10.42,0.04014163023093711,0.06689630679087713,0.0015995033249244918,0.004724943059729354
1776792.708101242,-1.57,2.34,16.43,0.0,-1.57,2.34,16.43,0.040077249871101187,0.06699226223165168,0.0016011467566238139,0.0047276901845374406
1776792.7081575675,0.08,-1.91,2.18,0.0,0.08,-1.91,2.18,0.0400817559077404,0.06688468060689046,0.0016034043798823674,0.00473145749480515
1776792.7082138867,-3.52,1.88,15.59,0.0,-3.52,1.88,15.59,0.039883512423839376,0.0669905606494285,0.0016056505862610923,0.004735230347683452
1776792.7082548814,-0.69,-2.84,9.96,0.0,-0.69,-2.84,9.96,0.039855226064100815,0.06687413563253357,0.0016072844402638614,0.004737971834433753
1776792.7083111373,-0.15,-3.45,1.8,0.0,-0.15,-3.45,1.8,0.039846787687856655,0.06668005297891795,0.0016095260548414027,0.004741722976933862
1776792.708336929,1.0,0.57,11.15,0.0,1.0,0.57,11.15,0.03987257950240741,0.06669475431321188,0.0016105544410175891,0.004743443155668617
1776792.7083528545,1.07,-1.53,9.08,0.0,1.07,-1.53,9.08,0.039889619662426365,0.0666703884769231,0.0016111896984962273,0.00474450490715289
1776792.708610421,1.3,5.36,16.47,0.0,1.3,5.36,16.47,0.04022445620503272,0.06805094529874638,0.0016215501737607764,0.004762032555802834
1776792.708661696,0.73,-0.92,3.71,0.0,0.73,-0.92,3.71,0.04026188687887038,0.06800377239473179,0.0016236145978098886,0.004765519442137406
1776792.708718052,0.96,0.69,12.6,0.0,0.96,0.69,12.6,0.04031598859932269,0.06804265800630689,0.0016258866440025542,0.004769354051368957
1776792.708753979,0.27,3.29,15.4,0.0,0.27,3.29,15.4,0.0403256889339536,0.06816085838014276,0.0016273354316947068,0.0047718028777949464
1776792.708769632,0.54,-2.34,3.91,0.0,0.54,-2.34,3.91,0.04033414153847839,0.06812423042720199,0.001627966780856321,0.004772869224421533
1776792.7087903211,-0.04,0.5,9.88,0.0,-0.04,0.5,9.88,0.04033331397455181,0.06813457497628421,0.0016288012407484377,0.00477427886733161
1776792.7091468999,0.15,-1.8,12.79,0.0,0.15,-1.8,12.79,0.040386800784617614,0.06749273325549457,0.0016432023150333203,0.0047983453406946685
1776792.7093867066,-1.88,-1.99,8.01,0.0,-1.88,-1.99,8.01,0.03993596415966744,0.06701551789185052,0.0016527792274247434,0.004814416111921078
1776792.7096721195,1.68,1.15,4.21,0.0,1.68,1.15,4.21,0.04041545780375595,0.06734374270774444,0.0016643143197698793,0.004833636883705301
1776792.7099522932,0.8,0.34,4.9,0.0,0.8,0.34,4.9,0.040639596786349964,0.0674390017753469,0.0016757004671157836,0.004852531520261654
1776792.7102269519,2.87,-0.61,13.29,0.0,2.87,-0.61,13.29,0.04142786716576663,0.06727145998738726,0.0016870789899621882,0.0048710082099091
1776792.710496949,0.57,-0.42,5.21,0.0,0.57,-0.42,5.21,0.041581765550654355,0.06715806117746999,0.001698305948837672,0.004889140696132615
1776792.7107210113,1.19,-0.88,10.77,0.0,1.19,-0.88,10.77,0.04184839961817485,0.06696088640484979,0.0017076825950640732,0.004904144102440937
1776792.7109755252,0.23,1.61,10.84,0.0,0.23,1.61,10.84,0.04190693782176819,0.0673706538300032,0.001718348494447483,0.004921290872224056
1776792.7111345793,1.3,-0.92,11.45,0.0,1.3,-0.92,11.45,0.042113708104006914,0.06722432409180348,0.0017250468508403943,0.004931983174120802
1776792.7112259588,1.3,-0.88,7.12,0.0,1.3,-0.88,7.12,0.04223250146489587,0.0671439101244325,0.0017289060360617503,0.004938118751618423
1776792.7114031566,2.61,-0.3,10.38,0.0,2.61,-0.3,10.38,0.042694987871218434,0.06709075076738392,0.0017364714964098519,0.004950007088867423
1776792.7117383315,1.8,-0.23,11.91,0.0,1.8,-0.23,11.91,0.043298302593175304,0.06701366055291166,0.0017509839982932992,0.004972468382191751
1776792.712101145,-0.23,-1.49,10.54,0.0,-0.23,-1.49,10.54,0.04321485549444331,0.06647306847851743,0.0017666629300895325,0.004996585707010645
1776792.7124872198,1.38,0.38,7.85,0.0,1.38,0.38,7.85,0.0437476388341747,0.06661977693438549,0.0017835527946717315,0.005022305929653589
1776792.7128937726,-0.34,-1.04,5.75,0.0,-0.34,-1.04,5.75,0.04360941088059915,0.06619696201756615,0.0018012823229736745,0.005049218490220079
1776792.713239126,0.3,2.91,13.56,0.0,0.3,2.91,13.56,0.04371301686158402,0.06720194003311933,0.0018163787562861826,0.005072426899957471
1776792.7136608455,-0.54,0.19,12.79,0.0,-0.54,0.19,12.79,0.04348528826376422,0.06728206676198185,0.0018347173557715475,0.005100801067961406
1776792.7140621287,0.88,-0.92,5.4,0.0,0.88,-0.92,5.4,0.04383841743459924,0.06691288626519978,0.0018523089739526833,0.005127652081648915
1776792.7143922013,0.88,1.19,9.42,0.0,0.88,1.19,9.42,0.04412888131802901,0.06730567265301958,0.0018668747083152354,0.005149867839666697
1776792.7147324295,2.07,-1.68,7.39,0.0,2.07,-1.68,7.39,0.04483315369579939,0.06673408927395956,0.0018821282115791416,0.005172572658860568
1776792.715057692,0.77,0.34,16.01,0.0,0.77,0.34,16.01,0.04508360585663468,0.06684467853978295,0.0018967922200272451,0.005194314729225019
1776792.7153887989,-0.88,1.61,8.08,0.0,-0.88,1.61,8.08,0.044792231847532095,0.06737776053370927,0.0019116232338568676,0.005216623965828497
1776792.7156645267,-0.92,0.54,12.41,0.0,-0.92,0.54,12.41,0.044538562246598294,0.06752665356034432,0.001923903754847367,0.005235242943286157
1776792.7156647963,1.23,0.08,8.73,0.0,1.23,0.08,8.73,0.04453889387659728,0.06752667512977514,0.0019239157633297499,0.00523526114968551
1776792.715665003,3.83,-2.18,5.98,0.0,3.83,-2.18,5.98,0.04453968574292957,0.06752622440690194,0.0019239249720706352,0.005235275110976281
1776792.7156652126,0.65,-0.23,14.86,0.0,0.65,-0.23,14.86,0.044539821948856105,0.0675261762109587,0.0019239343052825065,0.005235289260923045
1776792.7156654005,1.65,0.57,7.05,0.0,1.65,0.57,7.05,0.044540131974499665,0.06752628331072648,0.0019239426741207365,0.005235301948728767
1776792.715665608,-0.73,1.15,12.49,0.0,-0.73,1.15,12.49,0.04453998053446411,0.0675265218806455,0.0019239519140333882,0.005235315957247773
1776792.7156658052,0.3,-0.04,6.51,0.0,0.3,-0.04,6.51,0.04454003969673066,0.06752651399234329,0.0019239606976657242,0.0052353292739865075
1776792.7156660198,-0.19,-2.37,13.21,0.0,-0.19,-2.37,13.21,0.044539998909458506,0.06752600522479062,0.0019239702590607627,0.005235343769784153
1776792.715666227,-1.15,1.57,10.65,0.0,-1.15,1.57,10.65,0.044539760607294726,0.067526330559049,0.0019239794885575689,0.00523535776254127
1776792.7156769084,2.14,0.3,11.53,0.0,2.14,0.3,11.53,0.04456261867191641,0.06752953496063148,0.0019244554769768747,0.005236079068370243
1776792.7159717777,0.77,0.54,8.35,0.0,0.77,0.54,8.35,0.04478966803289948,0.06768876438261962,0.0019376625750359836,0.005256038406940123
1776792.7162712642,1.84,-3.48,7.09,0.0,1.84,-3.48,7.09,0.045340723311528545,0.06664655113825597,0.0019512415124912433,0.005275998153574448
1776792.7165767418,1.0,0.65,8.93,0.0,1.0,0.65,8.93,0.045646200841292714,0.06684511153260268,0.001965185401167361,0.005296417833122238
1776792.716911844,1.38,-1.15,9.54,0.0,1.38,-1.15,9.54,0.04610864188056437,0.06645974399987631,0.001980636508609863,0.005318688639705593
1776792.7172620853,-0.42,3.75,10.07,0.0,-0.42,3.75,10.07,0.04596154052764175,0.0677731489366854,0.0019967341390718244,0.005342425596611337
1776792.7175888277,1.19,-1.38,6.78,0.0,1.19,-1.38,6.78,0.04635036400519309,0.06732224439969309,0.002011878769087177,0.00536442262953911
1776792.7179249525,-0.23,0.23,16.82,0.0,-0.23,0.23,16.82,0.04627305530244482,0.06739955310244136,0.0020274322902942682,0.005387077290478948
1776792.7182447782,-0.69,0.27,8.85,0.0,-0.69,0.27,8.85,0.046052375556901066,0.06748590604634978,0.002042161024380619,0.005408661018847205
1776792.718600364,0.73,0.0,9.23,0.0,0.73,0.0,9.23,0.04631195312598717,0.06748590604634978,0.002058628893164281,0.005432658042736363
1776792.718916486,1.61,0.23,3.91,0.0,1.61,0.23,3.91,0.04682090967660767,0.06755861412500985,0.002073430016571685,0.00545401481243187
1776792.7189190297,1.27,-1.19,17.39,0.0,1.27,-1.19,17.39,0.0468241401435807,0.06755558715201937,0.002073549121956153,0.005454186651875286
1776792.7189192604,-0.88,1.68,9.81,0.0,-0.88,1.68,9.81,0.04682393709663298,0.06755597478710137,0.002073559925885139,0.005454202239414468
1776792.7189194665,2.72,-1.49,4.41,0.0,2.72,-1.49,4.41,0.04682449756655838,0.06755566776497313,0.002073569574312587,0.005454216159605671
1776792.7189196693,1.38,-0.19,8.01,0.0,1.38,-0.19,8.01,0.04682477742433544,0.0675556292338299,0.002073579070166298,0.005454229859582646
1776792.7189198802,2.91,-0.65,18.08,0.0,2.91,-0.65,18.08,0.04682539127301421,0.06755549211986386,0.0020735889477280045,0.0054542441100464195
1776792.718920091,-1.61,0.3,12.26,0.0,-1.61,0.3,12.26,0.04682505202712487,0.06755555533338362,0.002073598814315842,0.0054542583447945246
1776792.7189202935,1.3,-1.34,3.75,0.0,1.3,-1.34,3.75,0.04682531535858284,0.06755528389941924,0.0020736082993762753,0.005454272028972527
1776792.7189204947,0.61,0.34,10.5,0.0,0.61,0.34,10.5,0.04682543806964527,0.06755535229574912,0.002073617719047184,0.005454285618790647
1776792.7189207026,2.18,-0.46,16.24,0.0,2.18,-0.46,16.24,0.0468258913303725,0.06755525665357733,0.002073627454981843,0.00545429966472861
1776792.7189209238,-2.53,-1.11,16.55,0.0,-2.53,-1.11,16.55,0.04682533172192048,0.06755501113366359,0.002073637812235361,0.005454314607161498
1776792.7189211252,0.92,-0.92,4.18,0.0,0.92,-0.92,4.18,0.0468255170085467,0.06755482584703737,0.002073647242824565,0.005454328212602548
1776792.7189213356,1.0,-1.19,10.88,0.0,1.0,-1.19,10.88,0.046825727487448565,0.06755457537714415,0.002073657098652265,0.00545434243141539
1776792.718921545,1.88,-2.61,12.6,0.0,1.88,-2.61,12.6,0.04682612099917602,0.0675540290656502,0.002073666900050012,0.005454356571470004
1776792.7189217645,-1.0,-0.46,18.43,0.0,-1.0,-0.46,18.43,0.04682590143987905,0.0675539280683736,0.002073677181112012,0.005454371403562958
1776792.718921965,0.5,-0.11,1.38,0.0,0.5,-0.11,1.38,0.046826001673471146,0.06755390601698334,0.0020736865681887143,0.005454384945904278
1776792.7189221669,1.19,-1.11,9.08,0.0,1.19,-1.11,9.08,0.04682624189183112,0.06755368194775681,0.0020736960207290767,0.0054543985825720835
1776792.7189223783,1.57,-0.19,14.67,0.0,1.57,-0.19,14.67,0.04682657380588349,0.06755364177981417,0.002073705920345555,0.005454412864102654
1776792.7189225873,-2.26,0.46,9.92,0.0,-2.26,0.46,9.92,0.04682610128074881,0.06755373795749645,0.0020737157108366234,0.005454426988367754
1776792.71892279,1.49,-0.57,1.0,0.0,1.49,-0.57,1.0,0.04682640309911218,0.06755362249678026,0.0020737251961173925,0.0054544406722092185
1776792.7189229894,0.46,2.07,10.61,0.0,0.46,2.07,10.61,0.04682649488560852,0.0675540355360138,0.002073734539682396,0.0054544541516619045
1776792.71892324,0.92,0.73,15.82,0.0,0.92,0.73,15.82,0.04682672536931928,0.06755421841982778,0.002073746270983946,0.005454471075734665
1776792.7189234726,-1.19,-0.69,9.04,0.0,-1.19,-0.69,9.04,0.0468264485779218,0.0675540579273368,0.0020737571627134762,0.005454486788660799
1776792.7189236684,0.8,0.34,4.25,0.0,0.8,0.34,4.25,0.046826605226378853,0.06755412450293105,0.002073766331857798,0.005454500016472512
1776792.71892386,0.3,0.04,8.85,0.0,0.3,0.04,8.85,0.04682666271226477,0.06755413216771584,0.0020737753047651002,0.005454512961169629
1776792.7189240714,1.42,-0.46,13.91,0.0,1.42,-0.46,13.91,0.04682696291478348,0.0675540349190126,0.00207378520446384,0.005454527242783313
1776792.7189242754,-0.34,0.77,5.02,0.0,-0.34,0.77,5.02,0.04682689356850457,0.06755419196793835,0.002073794755260374,0.005454541021112247
1776792.718924477,0.19,-0.92,7.05,0.0,0.19,-0.92,7.05,0.046826931878458676,0.06755400646710794,0.0020738041970372752,0.005454554642116918
1776792.718924681,-0.3,2.45,9.35,0.0,-0.3,2.45,9.35,0.04682687069056552,0.06755450616823534,0.0020738137478291435,0.005454568420509936
1776792.7189248933,3.68,-1.11,12.72,0.0,3.68,-1.11,12.72,0.046827652107458526,0.06755427046911816,0.002073823691285235,0.0054545827650882344
1776792.7189250952,0.61,-0.3,1.99,0.0,0.61,-0.3,1.99,0.046827775244601036,0.06755420990986774,0.0020738331441351263,0.005454596401862616
1776792.7189253063,1.23,-0.11,17.81,0.0,1.23,-0.11,17.81,0.046828034992795406,0.06755418668035443,0.0020738430331575125,0.005454610667779699
1776792.7189255091,-0.92,0.61,0.88,0.0,-0.92,0.61,0.88,0.046827848420944035,0.06755431038560371,0.002073852529634008,0.005454624367489218
1776792.7189257105,1.23,2.3,15.67,0.0,1.23,2.3,15.67,0.04682809614110735,0.06755477360216926,0.002073861960742645,0.005454637972919746
1776792.718925912,-0.96,3.41,7.24,0.0,-0.96,3.41,7.24,0.046827902798540856,0.0675554603710773,0.002073871391812343,0.005454651578488588
1776792.718926124,1.72,-1.19,15.59,0.0,1.72,-1.19,15.59,0.04682826762553301,0.06755520796170483,0.002073881324496079,0.005454665907537033
1776792.7189263247,0.08,-0.27,3.87,0.0,0.08,-0.27,3.87,0.046828283681534195,0.06755515377270083,0.0020738907229333084,0.005454679465857397
1776792.7189265436,1.65,-1.53,14.1,0.0,1.65,-1.53,14.1,0.0468286448018625,0.06755481891566913,0.0020739009718882084,0.005454694250959449
1776792.7189267497,-0.34,1.0,6.55,0.0,-0.34,1.0,6.55,0.046828574743121826,0.06755502497078876,0.0020739106211557796,0.005454708171018201
1776792.7189269685,-3.41,-0.8,15.05,0.0,-3.41,-0.8,15.05,0.046827828427776656,0.06755484988214473,0.0020739208699320074,0.00545472295612703
1776792.718927161,3.56,0.54,2.64,0.0,3.56,0.54,2.64,0.04682851390913125,0.06755495385965357,0.002073929886806487,0.005454735963897053
1776792.718927371,1.49,-1.0,14.59,0.0,1.49,-1.0,14.59,0.04682882682885971,0.067554743846413,0.002073939721480162,0.005454750151287724
1776792.7189275837,-0.15,-0.15,5.94,0.0,-0.15,-0.15,5.94,0.04682879494270306,0.06755471196025635,0.0020739496760821033,0.005454764511688577
1776792.718927805,-2.76,-0.61,14.14,0.0,-2.76,-0.61,14.14,0.04682818381814283,0.06755457689287166,0.00207396004486951,0.005454779469754191
1776792.718928007,2.26,0.34,-1.34,0.0,2.26,0.34,-1.34,0.04682864003116261,0.06755464552668879,0.002073969497893971,0.0054547931066165085
1776792.7189282172,-0.61,1.53,18.66,0.0,-0.61,1.53,18.66,0.046828511781059165,0.06755496720317775,0.002073979343404594,0.005454807309782954
1776792.7189284614,-0.27,3.14,8.85,0.0,-0.27,3.14,8.85,0.046828445836435965,0.06755573411472166,0.0020739907807535416,0.005454823809551219
1776792.7189286817,0.88,-0.34,9.96,0.0,0.88,-0.34,9.96,0.04682863966329019,0.06755565922707343,0.002074001095126171,0.005454838689211348
1776792.718928893,0.3,-0.3,-1.34,0.0,0.3,-0.3,-1.34,0.046828703086357525,0.06755559580400611,0.002074010995192801,0.005454852971155019
1776792.718929104,-1.0,0.34,15.32,0.0,-1.0,0.34,15.32,0.046828492141794374,0.06755566752515758,0.0020740208734086186,0.005454867221655793
1776792.718929361,-0.46,3.75,13.18,0.0,-0.46,3.75,13.18,0.0468283739010803,0.06755663144402231,0.0020740329104094206,0.0054548845867521895
1776792.7189295604,-0.23,0.15,7.09,0.0,-0.23,0.15,7.09,0.04682832806138318,0.06755666133947695,0.0020740422434371384,0.005454898050999557
1776792.718929759,0.19,-0.46,4.14,0.0,0.19,-0.46,4.14,0.046828365796245594,0.067556569981389,0.0020740515437631412,0.005454911468040996
1776792.718930219,0.46,-0.04,9.65,0.0,0.46,-0.04,9.65,0.04682857742998745,0.06755655157845492,0.002074073088343722,0.005454942549010121
1776792.7189304882,0.42,-0.23,9.65,0.0,0.42,-0.23,9.65,0.04682869047392156,0.06755648967344338,0.002074085692389913,0.005454960731989567
1776792.7189307082,0.54,-0.08,9.77,0.0,0.54,-0.08,9.77,0.04682880928739902,0.06755647207144672,0.0020740959958967216,0.005454975596099514
1776792.7189309117,0.5,-0.23,9.73,0.0,0.5,-0.23,9.73,0.0468289110343903,0.06755642526783073,0.0020741055252983267,0.005454989343425539
1776792.7189311488,0.46,-0.15,9.65,0.0,0.46,-0.15,9.65,0.04682902006432411,0.06755638971459145,0.002074116624787366,0.005455005355748798
1776792.7191245153,0.42,-0.08,9.69,0.0,0.42,-0.08,9.69,0.04691023401450362,0.06754092039074773,0.0020831874948068025,0.005468065510376639
1776792.7194143052,0.38,-0.15,9.69,0.0,0.38,-0.15,9.69,0.04702035416383293,0.06749745191074932,0.002096813516970061,0.005487625587965479
1776792.7196384955,0.46,-0.11,9.69,0.0,0.46,-0.11,9.69,0.04712348170112815,0.06747279097791786,0.0021073781443974823,0.005502752333113279
1776792.719924227,0.46,-0.15,9.65,0.0,0.46,-0.15,9.65,0.047254918250255254,0.06742993123363729,0.0021208803691455187,0.005522019197176816
1776792.7203052002,0.46,-0.19,9.65,0.0,0.46,-0.19,9.65,0.04743016587570307,0.06735754634486536,0.0021389499864157635,0.005547680610335356
1776792.7206141478,0.46,-0.19,9.69,0.0,0.46,-0.19,9.69,0.04757228178903458,0.0672988462937067,0.0021536473304933994,0.005568472429916198
1776792.7209139736,0.42,-0.19,9.77,0.0,0.42,-0.19,9.77,0.04769820862449703,0.06724187939194987,0.0021679484839917584,0.005588633280112331
1776792.7212095095,0.5,-0.08,9.69,0.0,0.5,-0.08,9.69,0.04784597657155243,0.067218236520421,0.0021820886874574365,0.005608498681742945
1776792.721423694,0.5,-0.23,9.69,0.0,0.5,-0.23,9.69,0.047953068772330854,0.06716897410806293,0.0021923594867952526,0.005622885228265468
1776792.7216631018,0.42,-0.15,9.61,0.0,0.42,-0.15,9.61,0.048053620080463565,0.06713306292658695,0.002203863901937164,0.005638957412304096
1776792.7218707346,0.46,-0.23,9.69,0.0,0.46,-0.23,9.69,0.0481491311592981,0.06708530738716968,0.002213861239897969,0.005652886521179085
1776792.721965208,0.38,-0.19,9.73,0.0,0.38,-0.19,9.73,0.048185031036846314,0.06706735744839558,0.0022184134417766,0.005659222599915611
1776792.7219654792,0.42,-0.08,9.65,0.0,0.42,-0.08,9.65,0.048185144960880257,0.06706733574857959,0.002218426511886338,0.005659240791776168
1776792.7219656848,0.46,-0.15,9.65,0.0,0.46,-0.15,9.65,0.0481852395320311,0.06706730491016084,0.0022184364182636336,0.005659254580107058
1776792.721965885,0.38,-0.11,9.58,0.0,0.38,-0.11,9.58,0.048185315621085446,0.06706728288438195,0.0022184460666191575,0.00565926800928109
1776792.7219660825,0.46,-0.19,9.65,0.0,0.46,-0.19,9.65,0.048185406443662926,0.06706724537070864,0.0022184555803643966,0.005659281251063892
1776792.7220259334,0.42,-0.27,9.73,0.0,0.42,-0.27,9.73,0.0482105438550934,0.06705108560621761,0.002221341028640998,0.005663294324220425
1776792.7222031555,0.46,-0.04,9.69,0.0,0.46,-0.04,9.69,0.04829206600785253,0.067043996723369,0.002229899448602186,0.005675176000182306
1776792.7223634182,0.42,-0.23,9.58,0.0,0.42,-0.23,9.58,0.04835937633644788,0.06700713630532869,0.002237649652201881,0.005685914743903602
1776792.7224310637,0.46,-0.19,9.58,0.0,0.46,-0.19,9.58,0.04839049324393271,0.06699428366962844,0.002240923048944091,0.0056904466024404726
1776792.7225038041,0.42,-0.23,9.69,0.0,0.42,-0.23,9.69,0.04842104424722491,0.06697755335830176,0.0022444452191398264,0.005695318582090837
1776792.7226732003,0.38,-0.23,9.73,0.0,0.38,-0.23,9.73,0.048485414790920896,0.06693859223974892,0.0022526584625909237,0.005706657723082196
1776792.7228532785,0.42,-0.19,9.61,0.0,0.42,-0.19,9.61,0.048561047636903804,0.06690437738085189,0.0022614032488687584,0.00571870574324893
1776792.7229135477,0.34,-0.27,9.58,0.0,0.34,-0.27,9.58,0.04858153914567081,0.06688810471212515,0.0022643312166196945,0.005722737032025745
1776792.7230784188,0.42,-0.11,9.58,0.0,0.42,-0.11,9.58,0.04865078500937668,0.06686996889067838,0.002272352325257654,0.005733761957625316
1776792.7231287053,0.46,-0.19,9.61,0.0,0.46,-0.19,9.61,0.048673916812986114,0.0668604144500571,0.0022747999676155234,0.005737124135834672
1776792.7232816142,0.46,-0.08,9.69,0.0,0.46,-0.08,9.69,0.04874425493646411,0.06684818173293049,0.002282253401142836,0.00574734582205426
1776792.7233128364,0.46,-0.19,9.69,0.0,0.46,-0.19,9.69,0.04875861711334435,0.06684224952943647,0.0022837757487154833,0.0057494327790342924
1776792.7233136992,0.42,-0.23,9.61,0.0,0.42,-0.23,9.61,0.048758979518897815,0.06684205106925244,0.0022838178213939564,0.005749490455059321
1776792.7233142373,0.46,-0.15,9.65,0.0,0.46,-0.15,9.65,0.04875922703184186,0.06684197035850982,0.0022838440573501127,0.005749526420826428
1776792.723317593,0.42,-0.19,9.73,0.0,0.42,-0.19,9.73,0.04876063646282999,0.06684133275877709,0.0022840076877120932,0.005749750726173281
1776792.7233199172,0.38,-0.08,9.65,0.0,0.38,-0.08,9.65,0.048761519626714274,0.06684114682953829,0.0022841210151149276,0.005749906072717659
1776792.7233201407,0.42,-0.19,9.61,0.0,0.42,-0.19,9.61,0.04876161350402979,0.06684110436122889,0.002284131914184871,0.005749921012868716
1776792.723320343,0.38,-0.3,9.58,0.0,0.38,-0.3,9.58,0.04876169038936494,0.0668410436622801,0.0022841417801293656,0.005749934536805673
1776792.7233205428,0.42,-0.11,9.61,0.0,0.42,-0.11,9.61,0.04876177429221569,0.06684102168772395,0.002284151521205248,0.005749947889549164
1776792.723320743,0.46,-0.23,9.69,0.0,0.46,-0.23,9.69,0.04876186640001832,0.06684097563382263,0.002284161285006044,0.00574996127340871
1776792.7233209421,0.46,-0.08,9.65,0.0,0.46,-0.08,9.65,0.04876195797231047,0.06684095970820661,0.002284170992058786,0.005749974579451949
1776792.723321142,0.46,-0.15,9.65,0.0,0.46,-0.15,9.65,0.04876204986590891,0.06684092974290277,0.0022841807331897197,0.005749987932177072
1776792.7233213403,0.46,-0.27,9.61,0.0,0.46,-0.27,9.61,0.04876214111689477,0.0668408761825415,0.002284190406218958,0.005750001191515871
1776792.723321538,0.54,-0.15,9.69,0.0,0.54,-0.15,9.69,0.04876224786043166,0.06684084653155903,0.0022842000452093347,0.005750014404160996
1776792.7233217368,0.57,-0.11,9.69,0.0,0.57,-0.11,9.69,0.048762361197732376,0.06684082465944836,0.0022842097409889748,0.0057500276946147585
1776792.723321935,0.42,-0.15,9.69,0.0,0.42,-0.15,9.69,0.04876244441606103,0.06684079493861671,0.0022842194027249876,0.005750040938374856
1776792.7233221321,0.54,-0.23,9.65,0.0,0.54,-0.23,9.65,0.04876255090814082,0.06684074958087902,0.002284229019068436,0.005750054119875667
1776792.7233223214,1.0,0.38,9.88,0.0,1.0,0.38,9.88,0.04876274019945411,0.06684082151157807,0.002284238249431568,0.005750066772262552
1776792.7233982666,0.88,0.19,9.42,0.0,0.88,0.19,9.42,0.04882957194466142,0.06685525109292964,0.0022879466193301903,0.005755144105338477
1776792.7234089866,1.57,-0.27,10.5,0.0,1.57,-0.27,10.5,0.048846402326598745,0.06685235669603597,0.002288470252201159,0.005755860761833129
1776792.7234093733,2.03,-1.65,9.12,0.0,2.03,-1.65,9.12,0.04884718739194794,0.06685171858873244,0.002288489142956936,0.005755886615511847
1776792.7234096965,2.68,-1.15,9.42,0.0,2.68,-1.15,9.42,0.04884805348468943,0.06685134694445904,0.002288504929130279,0.005755908219790335
1776792.723409956,2.07,0.92,10.0,0.0,2.07,0.92,10.0,0.04884859086945652,0.06685158578213331,0.002288517610525751,0.005755925574874323
1776792.7236120705,1.68,-0.69,9.2,0.0,1.68,-0.69,9.2,0.04918814316391944,0.06671212680405032,0.0022984592455684173,0.005769409060424809
1776792.72379312,2.11,0.61,11.15,0.0,2.11,0.61,11.15,0.04957015727413815,0.06682256690226522,0.0023074338898928168,0.005781507242148837
1776792.723879199,1.3,0.46,10.54,0.0,1.3,0.46,10.54,0.049682060128543495,0.06686216329690095,0.002311710477847526,0.0057872626782447135
1776792.7240035904,0.19,-0.42,9.39,0.0,0.19,-0.42,9.39,0.04970569449476894,0.06680991890840259,0.0023178934388326826,0.005795573257670892
1776792.7241955015,0.96,-0.69,10.38,0.0,0.96,-0.69,10.38,0.049889929173514216,0.06667750023305442,0.002327467871201335,0.005808369411665656
1776792.7243854108,1.3,-0.08,8.62,0.0,1.3,-0.08,8.62,0.05013681119307872,0.06666230749338892,0.002336989315202775,0.00582102920020627
1776792.7245136125,1.15,0.5,8.85,0.0,1.15,0.5,8.85,0.050284243118949204,0.06672640833072391,0.002343435839380137,0.005829583637498982
1776792.7246386532,1.76,-1.72,6.93,0.0,1.76,-1.72,6.93,0.05050431486684826,0.06651133821345892,0.002349750937589905,0.005837900266167016
1776792.7247831684,1.99,2.07,16.62,0.0,1.99,2.07,16.62,0.05079190008807922,0.06681048464961373,0.002357091138506273,0.005847555395819533
1776792.7248586053,1.0,-0.92,5.75,0.0,1.0,-0.92,5.75,0.05086733698379243,0.06674108270555758,0.0023609284125015277,0.005852590135915379
1776792.7248913338,0.84,-0.08,9.35,0.0,0.84,-0.08,9.35,0.050894828955642825,0.06673846442252421,0.0023625941258407887,0.005854774388278763
1776792.724993167,0.38,1.0,7.24,0.0,0.38,1.0,7.24,0.05093352554831648,0.0668402975611391,0.0023677808466080956,0.005861580945565367
